item	entity
1800060680	1800060680
1800300512	1800300512
1800022439	1800022439
1800022471	1800022471
1800025607	1800025607
1800026398	1800026398
1800019042	1800019042
1800022413	1800022413
1800024670	1800024670
1800322038	1800322038
1800293493	1800293493
1800204253	1800204253
1800202506	1800202506
1800235582	1800235582
1800022345	1800022345
1800019037	1800019037
1808593584	1808593584
1800295930	1800295930
1800215464	1800215464
1800342885	1800342885
1800280953	1800280953
1808406322	1808406322
1800026582	1800026582
1800026205	1800026205
1800286526	1800286526
1800025652	1800025652
1800022654	1800022654
1800026526	1800026526
1800019337	1800019337
1800039901	1800039901
1800298091	1800298091
1800022564	1800022564
1800026429	1800026429
1800024968	1800024968
1800026423	1800026423
1800278911	1800278911
1808581674	1808581674
1800054690	1800054690
1800286741	1800286741
1800325945	1800325945
1800026472	1800026472
1808502016	1808502016
1800050522	1800050522
1800238695	1800238695
1800207051	1800207051
1800233344	1800233344
1800218792	1800218792
1800240243	1800240243
1800224844	1800224844
1800222990	1800222990
1800396096	1800396096
1800238448	1800238448
1800317534	1800317534
1800278007	1800278007
1800297049	1800297049
1800300427	1800300427
1800019842	1800019842
1800019914	1800019914
1800296829	1800296829
1800412058	1800412058
1800278226	1800278226
1800324033	1800324033
1800299048	1800299048
1800019478	1800019478
1800292479	1800292479
1800022828	1800022828
1800022843	1800022843
1800066045	1800066045
1800057561	1800057561
1800302244	1800302244
1800278144	1800278144
1800354992	1800354992
1800343248	1800343248
1800026726	1800026726
1800320237	1800320237
1800026714	1800026714
1800319016	1800319016
1800296771	1800296771
1800026231	1800026231
1800029049	1800029049
1804126138	1804126138
1800061106	1800061106
1800023741	1800023741
1800025778	1800025778
1800354946	1800354946
1800026957	1800026957
1804516499	1804516499
1800307444	1800307444
1800324831	1800324831
1800400089	1800400089
1800019777	1800019777
1800018819	1800018819
1800057265	1800057265
1800023179	1800023179
1800319411	1800319411
1800286473	1800286473
1808511001	1808511001
1800313895	1800313895
1800022996	1800022996
1800026861	1800026861
1800026839	1800026839
1800026837	1800026837
1800404508	1800404508
1800319477	1800319477
1800319485	1800319485
1800026932	1800026932
1800020897	1800020897
1800025138	1800025138
1800296784	1800296784
1802831059	1802831059
1800026249	1800026249
1800026266	1800026266
1800025928	1800025928
1800020333	1800020333
1800018697	1800018697
1800019489	1800019489
1800020404	1800020404
1800020473	1800020473
1800296948	1800296948
1800026554	1800026554
1800018632	1800018632
1802813666	1802813666
1800333273	1800333273
1800019491	1800019491
1800073490	1800073490
1800059018	1800059018
1800079205	1800079205
1800070923	1800070923
1800072148	1800072148
1800074370	1800074370
1800100197	1800100197
1800074197	1800074197
1800275097	1800275097
1800022935	1800022935
1808518555	1808518555
1800022944	1800022944
1800341253	1800341253
1800019720	1800019720
1800021746	1800021746
1800065666	1800065666
1800025842	1800025842
1800023434	1800023434
1800021677	1800021677
1800021583	1800021583
1808514512	1808514512
1800021531	1800021531
1800177441	1800177441
1800018938	1800018938
1800019048	1800019048
1800022456	1800022456
1800123066	1800123066
1800022145	1800022145
1800019545	1800019545
1800313399	1800313399
1800021931	1800021931
1800023483	1800023483
1800025551	1800025551
1800018988	1800018988
1800018999	1800018999
1800320995	1800320995
1800019376	1800019376
1800023330	1800023330
1800019151	1800019151
1800267769	1800267769
1800068681	1800068681
1800024426	1800024426
1800018802	1800018802
1800322054	1800322054
1800021580	1800021580
1800025823	1800025823
1800020789	1800020789
1808397624	1808397624
1800023386	1800023386
1800306085	1800306085
1800018923	1800018923
1800019457	1800019457
1800021293	1800021293
1800021319	1800021319
1800023362	1800023362
1808738275	1808738275
1800021188	1800021188
1800023347	1800023347
1800019520	1800019520
1800018831	1800018831
1800327395	1800327395
1800407130	1800407130
1800082796	1800082796
1800340581	1800340581
1800078638	1800078638
1800421049	1800421049
1800069385	1800069385
1800080531	1800080531
1800035164	1800035164
1800071325	1800071325
1800106089	1800106089
1804359910	1804359910
1800317375	1800317375
1800020035	1800020035
1800018746	1800018746
1804408964	1804408964
1800020646	1800020646
1800020664	1800020664
1800353966	1800353966
1800350465	1800350465
1800364238	1800364238
1802823933	1802823933
1800019963	1800019963
1800019267	1800019267
1800019274	1800019274
1800175292	1800175292
1800045101	1800045101
1800023715	1800023715
1800313180	1800313180
1800074089	1800074089
1800019253	1800019253
1800019257	1800019257
1800073970	1800073970
1800312242	1800312242
1800025962	1800025962
1800023863	1800023863
1800018600	1800018600
1800019246	1800019246
1800019155	1800019155
1800469343	1800469343
1800019604	1800019604
1800359873	1800359873
1800174047	1800174047
1800023416	1800023416
1800180090	1800180090
1800025816	1800025816
1800387255	1800387255
1800025808	1800025808
1800023374	1800023374
1800023244	1800023244
1800023235	1800023235
1800314818	1800314818
1800023698	1800023698
1800306636	1800306636
1800318311	1800318311
1800181880	1800181880
1800025913	1800025913
1800019927	1800019927
1800023811	1800023811
1800019228	1800019228
1800023777	1800023777
1800412174	1800412174
1800075743	1800075743
1800023686	1800023686
1800019618	1800019618
1800025909	1800025909
1800022337	1800022337
1800392573	1800392573
1800023589	1800023589
1800023599	1800023599
1800112816	1800112816
1800034472	1800034472
1803242026	1803242026
1800351128	1800351128
1800037921	1800037921
1800089951	1800089951
1800019559	1800019559
1800071738	1800071738
1804095224	1804095224
1800092961	1800092961
1800116508	1800116508
1800421211	1800421211
1800120855	1800120855
1800020966	1800020966
1800094387	1800094387
1800022542	1800022542
1800317654	1800317654
1800019084	1800019084
1800019062	1800019062
1800022395	1800022395
1800023508	1800023508
1800022332	1800022332
1800025513	1800025513
1800024221	1800024221
1800023535	1800023535
1800197794	1800197794
1800023623	1800023623
1800023087	1800023087
1800295909	1800295909
1800023134	1800023134
1800183487	1800183487
1800277397	1800277397
1800022815	1800022815
1800022825	1800022825
1800019131	1800019131
1800023586	1800023586
1800310456	1800310456
1800025729	1800025729
1800171709	1800171709
1800023501	1800023501
1800081677	1800081677
1803470400	1803470400
1800270594	1800270594
1800019687	1800019687
1800026667	1800026667
1800348570	1800348570
1800019792	1800019792
1800179562	1800179562
1800025977	1800025977
1800023559	1800023559
1800352711	1800352711
1803470438	1803470438
1800326341	1800326341
1800023604	1800023604
1800019929	1800019929
1800019955	1800019955
1800026271	1800026271
1800023963	1800023963
1800023966	1800023966
1800023997	1800023997
1800026758	1800026758
1800026237	1800026237
1800182207	1800182207
1800026699	1800026699
1800174192	1800174192
1802827493	1802827493
1800099377	1800099377
1800097470	1800097470
1800019626	1800019626
1800050395	1800050395
1800019244	1800019244
1808442834	1808442834
1800222438	1800222438
1800056452	1800056452
1800055561	1800055561
1800023849	1800023849
1800024687	1800024687
1800019996	1800019996
1800024682	1800024682
1800023875	1800023875
1800024713	1800024713
1800023122	1800023122
1800024657	1800024657
1800299293	1800299293
1800019551	1800019551
1800026019	1800026019
1800024594	1800024594
1800024401	1800024401
1800019440	1800019440
1800019450	1800019450
1800025055	1800025055
1800194542	1800194542
1800019361	1800019361
1800284262	1800284262
1800024763	1800024763
1800023493	1800023493
1800282645	1800282645
1800020345	1800020345
1800024300	1800024300
1800024323	1800024323
1800019304	1800019304
1800307426	1800307426
1800023780	1800023780
1800026557	1800026557
1800026332	1800026332
1800087273	1800087273
1800022357	1800022357
1800421222	1800421222
1800300113	1800300113
1800024170	1800024170
1800060578	1800060578
1800020576	1800020576
1800133612	1800133612
1808552752	1808552752
1800300694	1800300694
1800269215	1800269215
1800178948	1800178948
1800024095	1800024095
1800183448	1800183448
1800332744	1800332744
1800316744	1800316744
1800020892	1800020892
1800306474	1800306474
1800026954	1800026954
1800018933	1800018933
1800025993	1800025993
1800379216	1800379216
1800024040	1800024040
1800026913	1800026913
1800378060	1800378060
1800353817	1800353817
1800024071	1800024071
1800346778	1800346778
1800020031	1800020031
1800284893	1800284893
1800355184	1800355184
1800025302	1800025302
1800169824	1800169824
1800194096	1800194096
1800071524	1800071524
1802814933	1802814933
1800088778	1800088778
1800093693	1800093693
1800091811	1800091811
1800076010	1800076010
1800126605	1800126605
1800095449	1800095449
1800073829	1800073829
1800177420	1800177420
1800176096	1800176096
1800176843	1800176843
1800177668	1800177668
1800175338	1800175338
1800173290	1800173290
1800069262	1800069262
1800069403	1800069403
1800257824	1800257824
1800265675	1800265675
1800266396	1800266396
1800122812	1800122812
1800064266	1800064266
1800064268	1800064268
1800123020	1800123020
1800068492	1800068492
1800068334	1800068334
1800093235	1800093235
1800045289	1800045289
1800126696	1800126696
1800051647	1800051647
1800281428	1800281428
1800066500	1800066500
1800279003	1800279003
1800026869	1800026869
1800026053	1800026053
1800184518	1800184518
1800076345	1800076345
1800354088	1800354088
1800079169	1800079169
1800282501	1800282501
1800161524	1800161524
1800154968	1800154968
1800026322	1800026322
1800071729	1800071729
1800054585	1800054585
1800053569	1800053569
1800075826	1800075826
1800075811	1800075811
1800074772	1800074772
1800176732	1800176732
1800256104	1800256104
1800266602	1800266602
1800057417	1800057417
1800340716	1800340716
1800164168	1800164168
1800363107	1800363107
1800060404	1800060404
1802752985	1802752985
1800359861	1800359861
1800266274	1800266274
1800328047	1800328047
1800342637	1800342637
1800077149	1800077149
1800024444	1800024444
1800262186	1800262186
1800080463	1800080463
1800024488	1800024488
1800354125	1800354125
1800078400	1800078400
1800041903	1800041903
1800043023	1800043023
1800067510	1800067510
1800394589	1800394589
1800024725	1800024725
1800266112	1800266112
1800065515	1800065515
1800043794	1800043794
1800065826	1800065826
1800258858	1800258858
1800069218	1800069218
1800024217	1800024217
1800164322	1800164322
1800254747	1800254747
1800260525	1800260525
1800266441	1800266441
1800266145	1800266145
1800259854	1800259854
1800024791	1800024791
1800064203	1800064203
1800292146	1800292146
1800261234	1800261234
1800024778	1800024778
1800019672	1800019672
1800019324	1800019324
1800086182	1800086182
1800019802	1800019802
1800086951	1800086951
1800388084	1800388084
1800088762	1800088762
1800262717	1800262717
1800022982	1800022982
1800056075	1800056075
1800024981	1800024981
1800309941	1800309941
1800267066	1800267066
1800256357	1800256357
1804094863	1804094863
1800050207	1800050207
1800160207	1800160207
1800025098	1800025098
1800359660	1800359660
1800094553	1800094553
1800062656	1800062656
1800026484	1800026484
1800026459	1800026459
1800023325	1800023325
1800212462	1800212462
1800296037	1800296037
1800263473	1800263473
1800094269	1800094269
1800096952	1800096952
1800261957	1800261957
1800267267	1800267267
1800051893	1800051893
1800353638	1800353638
1800023578	1800023578
1804850525	1804850525
1800256362	1800256362
1800258211	1800258211
1800469379	1800469379
1800020160	1800020160
1800221950	1800221950
1800098864	1800098864
1800340665	1800340665
1800101594	1800101594
1800089495	1800089495
1800340943	1800340943
1800076551	1800076551
1800101006	1800101006
1800104212	1800104212
1800067985	1800067985
1800073089	1800073089
1800071079	1800071079
1800099520	1800099520
1802824488	1802824488
1800072457	1800072457
1800037717	1800037717
1800195741	1800195741
1800106451	1800106451
1808609567	1808609567
1800168136	1800168136
1800107656	1800107656
1800107779	1800107779
1800108021	1800108021
1800263296	1800263296
1800090639	1800090639
1800111098	1800111098
1800107066	1800107066
1800077896	1800077896
1800083037	1800083037
1800018916	1800018916
1800353532	1800353532
1800194303	1800194303
1800088867	1800088867
1800238549	1800238549
1800091573	1800091573
1800113487	1800113487
1800169241	1800169241
1800112338	1800112338
1800171776	1800171776
1800174285	1800174285
1800416047	1800416047
1800240294	1800240294
1800021803	1800021803
1800108522	1800108522
1800269032	1800269032
1800375998	1800375998
1800245294	1800245294
1800229903	1800229903
1800024145	1800024145
1800109497	1800109497
1800247640	1800247640
1800249488	1800249488
1800355002	1800355002
1800086491	1800086491
1800353910	1800353910
1800173852	1800173852
1800174173	1800174173
1800248973	1800248973
1800252065	1800252065
1800235955	1800235955
1800236989	1800236989
1800238858	1800238858
1808450314	1808450314
1800118400	1800118400
1800400355	1800400355
1800184005	1800184005
1800020283	1800020283
1800018783	1800018783
1809242882	1809242882
1800237314	1800237314
1800249529	1800249529
1800022076	1800022076
1800240145	1800240145
1800120009	1800120009
1800233326	1800233326
1800021911	1800021911
1800124733	1800124733
1800099045	1800099045
1800124151	1800124151
1800252067	1800252067
1800165143	1800165143
1800421186	1800421186
1800185146	1800185146
1800178698	1800178698
1800248949	1800248949
1800175415	1800175415
1800264926	1800264926
1800250021	1800250021
1800253778	1800253778
1800242917	1800242917
1800180455	1800180455
1800341704	1800341704
1800341742	1800341742
1800181940	1800181940
1800132610	1800132610
1800131316	1800131316
1800254903	1800254903
1800250043	1800250043
1807872867	1807872867
1800254224	1800254224
1800243931	1800243931
1800414216	1800414216
1800022185	1800022185
1800119298	1800119298
1800231316	1800231316
1800116455	1800116455
1800248052	1800248052
1800264695	1800264695
1800232945	1800232945
1800231487	1800231487
1800420412	1800420412
1800233541	1800233541
1800204511	1800204511
1800245859	1800245859
1800020626	1800020626
1802761040	1802761040
1808434256	1808434256
1800362831	1800362831
1800018665	1800018665
1800121049	1800121049
1800030551	1800030551
1800230930	1800230930
1800237709	1800237709
1800243915	1800243915
1800243873	1800243873
1800233324	1800233324
1800020389	1800020389
1800238822	1800238822
1800025623	1800025623
1800337060	1800337060
1800254205	1800254205
1800253758	1800253758
1800247877	1800247877
1800021539	1800021539
1800362821	1800362821
1800038873	1800038873
1800040961	1800040961
1800022746	1800022746
1800249667	1800249667
1800238351	1800238351
1800112852	1800112852
1800113429	1800113429
1800112107	1800112107
1800130585	1800130585
1800340841	1800340841
1800020133	1800020133
1800050049	1800050049
1800340874	1800340874
1800259142	1800259142
1800282176	1800282176
1800361458	1800361458
1800249977	1800249977
1800121740	1800121740
1800024813	1800024813
1808431304	1808431304
1800122769	1800122769
1800240762	1800240762
1800018762	1800018762
1800120351	1800120351
1800242431	1800242431
1800245863	1800245863
1800262344	1800262344
1800243797	1800243797
1800283142	1800283142
1800018964	1800018964
1800234519	1800234519
1800340831	1800340831
1800340674	1800340674
1800042778	1800042778
1800041252	1800041252
1800028321	1800028321
1800028419	1800028419
1800119176	1800119176
1800340265	1800340265
1800118146	1800118146
1800340618	1800340618
1800340506	1800340506
1800034007	1800034007
1800037257	1800037257
1800137904	1800137904
1802837916	1802837916
1802753013	1802753013
1800419489	1800419489
1800245898	1800245898
1800259103	1800259103
1800232239	1800232239
1800238082	1800238082
1808548204	1808548204
1800233383	1800233383
1800241401	1800241401
1800019126	1800019126
1802833984	1802833984
1800249100	1800249100
1800244365	1800244365
1800019910	1800019910
1800341088	1800341088
1800127940	1800127940
1800424013	1800424013
1800019417	1800019417
1800076081	1800076081
1800060688	1800060688
1800350842	1800350842
1800026145	1800026145
1800047377	1800047377
1800137827	1800137827
1800073763	1800073763
1800229709	1800229709
1808623864	1808623864
1800041499	1800041499
1800045817	1800045817
1808413859	1808413859
1800372697	1800372697
1800245194	1800245194
1800252092	1800252092
1800324838	1800324838
1800228089	1800228089
1800249503	1800249503
1800239168	1800239168
1800240440	1800240440
1800041061	1800041061
1800247638	1800247638
1800248377	1800248377
1800276066	1800276066
1800353916	1800353916
1800019727	1800019727
1800413658	1800413658
1800249089	1800249089
1800252071	1800252071
1800243791	1800243791
1800421160	1800421160
1800019905	1800019905
1800243201	1800243201
1800266738	1800266738
1800191727	1800191727
1800069894	1800069894
1800074135	1800074135
1800261053	1800261053
1800188265	1800188265
1800245408	1800245408
1800235481	1800235481
1800075081	1800075081
1800025430	1800025430
1800238019	1800238019
1800019773	1800019773
1800360991	1800360991
1800091170	1800091170
1800389043	1800389043
1800084949	1800084949
1808421219	1808421219
1800317463	1800317463
1800352690	1800352690
1800352714	1800352714
1802834275	1802834275
1800025457	1800025457
1800103961	1800103961
1800105638	1800105638
1800104663	1800104663
1800341989	1800341989
1800095380	1800095380
1800095856	1800095856
1800096648	1800096648
1800090886	1800090886
1800417230	1800417230
1800091673	1800091673
1800105736	1800105736
1800354175	1800354175
1800340284	1800340284
1800022026	1800022026
1800353749	1800353749
1800245444	1800245444
1800340563	1800340563
1800104808	1800104808
1800102868	1800102868
1800060548	1800060548
1800030906	1800030906
1800030585	1800030585
1800197045	1800197045
1800241904	1800241904
1800109621	1800109621
1800019023	1800019023
1800113024	1800113024
1800205324	1800205324
1800273045	1800273045
1800340799	1800340799
1800195776	1800195776
1800198675	1800198675
1800340533	1800340533
1800069478	1800069478
1800029497	1800029497
1800108753	1800108753
1800035258	1800035258
1800070133	1800070133
1800040967	1800040967
1800020752	1800020752
1800072748	1800072748
1800112718	1800112718
1800040348	1800040348
1800052543	1800052543
1800042644	1800042644
1800045301	1800045301
1800202687	1800202687
1800200871	1800200871
1800023679	1800023679
1800191133	1800191133
1800189256	1800189256
1808538154	1808538154
1800195642	1800195642
1800124856	1800124856
1800202232	1800202232
1800041299	1800041299
1800129564	1800129564
1800199352	1800199352
1800066879	1800066879
1800021096	1800021096
1800361240	1800361240
1800120891	1800120891
1800353744	1800353744
1800202260	1800202260
1800235594	1800235594
1800018737	1800018737
1800193901	1800193901
1800019452	1800019452
1800114635	1800114635
1800044667	1800044667
1800038178	1800038178
1800350461	1800350461
1800019594	1800019594
1800081413	1800081413
1800116798	1800116798
1800152496	1800152496
1800018548	1800018548
1800063348	1800063348
1800263541	1800263541
1800230633	1800230633
1800183531	1800183531
1800049350	1800049350
1800049037	1800049037
1800306617	1800306617
1800048875	1800048875
1800195171	1800195171
1800190780	1800190780
1800024314	1800024314
1800183620	1800183620
1800023037	1800023037
1800122103	1800122103
1800019893	1800019893
1800360951	1800360951
1800183219	1800183219
1800219906	1800219906
1800019116	1800019116
1800060774	1800060774
1800198141	1800198141
1808645781	1808645781
1802835167	1802835167
1800092860	1800092860
1800085335	1800085335
1800071158	1800071158
1800192965	1800192965
1800068665	1800068665
1800023226	1800023226
1800201702	1800201702
1800092890	1800092890
1800182109	1800182109
1800361149	1800361149
1800405444	1800405444
1800085503	1800085503
1800102345	1800102345
1808534482	1808534482
1800063804	1800063804
1800404454	1800404454
1800086012	1800086012
1800097533	1800097533
1800184522	1800184522
1800049328	1800049328
1800203488	1800203488
1800072446	1800072446
1800195756	1800195756
1800134855	1800134855
1800135371	1800135371
1800052125	1800052125
1804536432	1804536432
1800200012	1800200012
1800340737	1800340737
1800354398	1800354398
1800090943	1800090943
1800045201	1800045201
1800134140	1800134140
1800134285	1800134285
1800018892	1800018892
1800115321	1800115321
1800193308	1800193308
1800258481	1800258481
1800138669	1800138669
1800417354	1800417354
1800250038	1800250038
1800254915	1800254915
1800284022	1800284022
1800172132	1800172132
1800263645	1800263645
1800058244	1800058244
1800102594	1800102594
1800104559	1800104559
1800085537	1800085537
1800267580	1800267580
1800019624	1800019624
1800253818	1800253818
1800116225	1800116225
1808403564	1808403564
1800104519	1800104519
1800104511	1800104511
1800139261	1800139261
1800089980	1800089980
1800126692	1800126692
1800337556	1800337556
1800078835	1800078835
1800275552	1800275552
1808406472	1808406472
1800264757	1800264757
1800026703	1800026703
1800286353	1800286353
1800019531	1800019531
1800108972	1800108972
1800093269	1800093269
1800381592	1800381592
1800113621	1800113621
1800026798	1800026798
1800072849	1800072849
1800253349	1800253349
1800350550	1800350550
1800283252	1800283252
1800364570	1800364570
1800410293	1800410293
1800116096	1800116096
1800374843	1800374843
1800081619	1800081619
1800309954	1800309954
1800098362	1800098362
1800063964	1800063964
1800385254	1800385254
1800099361	1800099361
1800099643	1800099643
1800022423	1800022423
1802752739	1802752739
1800019105	1800019105
1800128022	1800128022
1800020600	1800020600
1800104781	1800104781
1800021168	1800021168
1800026083	1800026083
1800100747	1800100747
1800162188	1800162188
1800019665	1800019665
1800421151	1800421151
1800105276	1800105276
1800107071	1800107071
1800107250	1800107250
1800111139	1800111139
1800019427	1800019427
1800353460	1800353460
1800270565	1800270565
1800111011	1800111011
1800114152	1800114152
1800092647	1800092647
1800112664	1800112664
1800351196	1800351196
1803242168	1803242168
1800283610	1800283610
1800020135	1800020135
1800106305	1800106305
1800294043	1800294043
1800020058	1800020058
1800124175	1800124175
1800124254	1800124254
1800020089	1800020089
1800321928	1800321928
1800310153	1800310153
1800020102	1800020102
1800020092	1800020092
1800109249	1800109249
1800363436	1800363436
1800062915	1800062915
1800119952	1800119952
1802817845	1802817845
1800120895	1800120895
1800119237	1800119237
1800119255	1800119255
1800119695	1800119695
1800222607	1800222607
1800033196	1800033196
1800107366	1800107366
1800119579	1800119579
1800126291	1800126291
1800024806	1800024806
1800120774	1800120774
1800117946	1800117946
1800291406	1800291406
1800097715	1800097715
1800313263	1800313263
1800290421	1800290421
1800176756	1800176756
1800353477	1800353477
1800127966	1800127966
1800020427	1800020427
1808585425	1808585425
1802832776	1802832776
1800019487	1800019487
1800210677	1800210677
1800183423	1800183423
1800246048	1800246048
1800173050	1800173050
1800020507	1800020507
1805535161	1805535161
1800171499	1800171499
1800334285	1800334285
1800025187	1800025187
1800118985	1800118985
1800126702	1800126702
1800126165	1800126165
1800038763	1800038763
1800113383	1800113383
1800067633	1800067633
1800234181	1800234181
1800131889	1800131889
1800131997	1800131997
1800174723	1800174723
1800129842	1800129842
1800020276	1800020276
1800020309	1800020309
1800314414	1800314414
1800344843	1800344843
1800287421	1800287421
1800020374	1800020374
1800127497	1800127497
1800020212	1800020212
1800020227	1800020227
1800282126	1800282126
1800128378	1800128378
1800175356	1800175356
1800133463	1800133463
1804322789	1804322789
1800020826	1800020826
1800020818	1800020818
1800337895	1800337895
1800389142	1800389142
1800419499	1800419499
1800020835	1800020835
1800387381	1800387381
1800352350	1800352350
1800023458	1800023458
1800180072	1800180072
1800131296	1800131296
1808411942	1808411942
1800137942	1800137942
1800148783	1800148783
1800089654	1800089654
1800020724	1800020724
1800020706	1800020706
1800022420	1800022420
1800252157	1800252157
1800179703	1800179703
1800308590	1800308590
1800275003	1800275003
1808609187	1808609187
1800284170	1800284170
1800020586	1800020586
1802957910	1802957910
1800301518	1800301518
1800025223	1800025223
1800304983	1800304983
1800024602	1800024602
1800263638	1800263638
1800258471	1800258471
1800256439	1800256439
1800359603	1800359603
1800298252	1800298252
1800351809	1800351809
1804580258	1804580258
1800267788	1800267788
1800266506	1800266506
1800254684	1800254684
1800272377	1800272377
1800252230	1800252230
1800263585	1800263585
1800261943	1800261943
1800062820	1800062820
1800062205	1800062205
1800066832	1800066832
1802814595	1802814595
1800020981	1800020981
1800211319	1800211319
1800110154	1800110154
1803242036	1803242036
1800068646	1800068646
1800025462	1800025462
1800214912	1800214912
1800021683	1800021683
1800259036	1800259036
1800282329	1800282329
1800263060	1800263060
1800020489	1800020489
1800183931	1800183931
1800187487	1800187487
1800195719	1800195719
1800019068	1800019068
1800024106	1800024106
1800253370	1800253370
1800261521	1800261521
1800021909	1800021909
1800025501	1800025501
1800395165	1800395165
1800072782	1800072782
1804462449	1804462449
1800350934	1800350934
1800022628	1800022628
1800074058	1800074058
1800196662	1800196662
1800251007	1800251007
1800075668	1800075668
1800076940	1800076940
1800194727	1800194727
1800128325	1800128325
1800078893	1800078893
1800191019	1800191019
1800021804	1800021804
1800264787	1800264787
1800021786	1800021786
1800261972	1800261972
1800395977	1800395977
1800421173	1800421173
1800264988	1800264988
1800190862	1800190862
1800119361	1800119361
1803453994	1803453994
1800264832	1800264832
1800263237	1800263237
1800267280	1800267280
1800019026	1800019026
1800253182	1800253182
1800022165	1800022165
1800022212	1800022212
1800085909	1800085909
1800120902	1800120902
1800024816	1800024816
1800258938	1800258938
1800022115	1800022115
1800022155	1800022155
1800037487	1800037487
1802830366	1802830366
1800254299	1800254299
1800021987	1800021987
1800263579	1800263579
1800255906	1800255906
1800022015	1800022015
1800282303	1800282303
1800265715	1800265715
1800128578	1800128578
1800354474	1800354474
1800191744	1800191744
1800366270	1800366270
1800062243	1800062243
1800126430	1800126430
1800126213	1800126213
1800127037	1800127037
1800067855	1800067855
1800252894	1800252894
1804018990	1804018990
1800096432	1800096432
1800258955	1800258955
1800278971	1800278971
1800281307	1800281307
1800094966	1800094966
1800022263	1800022263
1800258846	1800258846
1800129707	1800129707
1800128937	1800128937
1800269093	1800269093
1800022386	1800022386
1800296644	1800296644
1800256656	1800256656
1800310208	1800310208
1800265585	1800265585
1800252197	1800252197
1800367007	1800367007
1800086357	1800086357
1800074753	1800074753
1800340539	1800340539
1800257789	1800257789
1800269003	1800269003
1800340810	1800340810
1800022581	1800022581
1800102855	1800102855
1800268693	1800268693
1800342573	1800342573
1800184387	1800184387
1800136103	1800136103
1800258842	1800258842
1800258169	1800258169
1800092481	1800092481
1800020591	1800020591
1800167764	1800167764
1800094632	1800094632
1800294815	1800294815
1800261212	1800261212
1800170040	1800170040
1800263264	1800263264
1800394068	1800394068
1800100945	1800100945
1802837965	1802837965
1800353571	1800353571
1802958217	1802958217
1808623299	1808623299
1800022006	1800022006
1800025838	1800025838
1800350974	1800350974
1800020497	1800020497
1800227598	1800227598
1800352199	1800352199
1800022729	1800022729
1800252497	1800252497
1800263462	1800263462
1800276699	1800276699
1800024141	1800024141
1800110769	1800110769
1800259247	1800259247
1800022700	1800022700
1800317768	1800317768
1800163452	1800163452
1805534090	1805534090
1800018850	1800018850
1800107980	1800107980
1800256099	1800256099
1800279044	1800279044
1800085868	1800085868
1800022810	1800022810
1800341652	1800341652
1800379137	1800379137
1800107400	1800107400
1800171142	1800171142
1800146805	1800146805
1800107424	1800107424
1800275497	1800275497
1800355240	1800355240
1800390370	1800390370
1800354015	1800354015
1800264849	1800264849
1800266491	1800266491
1800023114	1800023114
1800316785	1800316785
1800258901	1800258901
1800022907	1800022907
1800250467	1800250467
1800310255	1800310255
1800022920	1800022920
1800021042	1800021042
1800019576	1800019576
1800023001	1800023001
1800022974	1800022974
1800365168	1800365168
1800021205	1800021205
1800054358	1800054358
1800182252	1800182252
1800383874	1800383874
1800151054	1800151054
1804659668	1804659668
1800354259	1800354259
1800135955	1800135955
1800052003	1800052003
1800420000	1800420000
1800340876	1800340876
1800362985	1800362985
1800263395	1800263395
1800267656	1800267656
1800023302	1800023302
1800354935	1800354935
1800340708	1800340708
1800417054	1800417054
1800023131	1800023131
1800023164	1800023164
1800291821	1800291821
1800029348	1800029348
1800268246	1800268246
1802837092	1802837092
1800102790	1800102790
1800166821	1800166821
1800340457	1800340457
1800026225	1800026225
1800353550	1800353550
1800157887	1800157887
1800026855	1800026855
1800074397	1800074397
1800098523	1800098523
1802822645	1802822645
1800038628	1800038628
1800159124	1800159124
1800340947	1800340947
1800097642	1800097642
1800041542	1800041542
1800177960	1800177960
1800032952	1800032952
1800034048	1800034048
1800033637	1800033637
1800167072	1800167072
1800034493	1800034493
1800031298	1800031298
1800113637	1800113637
1800379041	1800379041
1800212156	1800212156
1800227594	1800227594
1800051653	1800051653
1800107231	1800107231
1800174262	1800174262
1800155623	1800155623
1800042539	1800042539
1800024436	1800024436
1800019598	1800019598
1800102896	1800102896
1800352212	1800352212
1800101755	1800101755
1802761043	1802761043
1800385821	1800385821
1800419889	1800419889
1800424135	1800424135
1800111244	1800111244
1800372675	1800372675
1800126611	1800126611
1800353488	1800353488
1800155423	1800155423
1800115436	1800115436
1800166605	1800166605
1800113613	1800113613
1800161987	1800161987
1800170099	1800170099
1803242177	1803242177
1800167780	1800167780
1800040567	1800040567
1800021290	1800021290
1800042151	1800042151
1800023931	1800023931
1800119432	1800119432
1800327354	1800327354
1800026516	1800026516
1800053872	1800053872
1800112951	1800112951
1800354130	1800354130
1800116393	1800116393
1800024701	1800024701
1800038843	1800038843
1800055579	1800055579
1800262376	1800262376
1800123389	1800123389
1802835883	1802835883
1800350702	1800350702
1804895457	1804895457
1800164872	1800164872
1800156762	1800156762
1800353813	1800353813
1800019201	1800019201
1800053000	1800053000
1808403419	1808403419
1800045221	1800045221
1800251611	1800251611
1800062697	1800062697
1800049440	1800049440
1800019704	1800019704
1800424113	1800424113
1800049677	1800049677
1800055909	1800055909
1800063186	1800063186
1800054407	1800054407
1800318848	1800318848
1800024823	1800024823
1800248072	1800248072
1800367822	1800367822
1800018967	1800018967
1800161283	1800161283
